transcript_id,gene_id,gene_name,length,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
ENST00000489732,ENSG00000105835,NAMPT,1976,0.058468979,0.959984585,0.91996917,6,3,1.535252877,11.85495611,1.51835231,0,24
ENST00000428708,ENSG00000175866,BAIAP2,2095,0.06864681,0.864467041,0.728934082,6,3,0.192435881,10.09729623,1.782655435,6,24
ENST00000514198,ENSG00000164292,RHOBTB3,496,0.059514847,0.998955816,0.997911632,6,3,0.126797367,11.64662635,1.545511932,0,24
ENST00000452732,ENSG00000115641,FHL2,886,0.093637053,0.895462125,0.843193187,0,4,0.366868896,7.402488197,3.242153093,0,24
ENST00000424789,ENSG00000170921,TANC2,11721,0.055432368,0.999535124,0.999070247,6,3,7.801119685,12.50437623,1.439496035,0,24
ENST00000580466,ENSG00000170921,TANC2,331,0.047695389,0.843054873,0.764582309,0,4,23.42263084,14.53279227,1.651437628,0,24
ENST00000581424,ENSG00000170921,TANC2,6999,0.145517956,0.997979846,0.995959691,6,3,0.406557686,4.763310301,3.778884612,0,24
ENST00000583356,ENSG00000170921,TANC2,7841,0.01565369,0.9985948,0.9971896,6,3,6.291357706,44.28011278,0.40650303,0,24
ENST00000583545,ENSG00000170921,TANC2,3018,0.017125188,0.976434091,0.952868183,6,3,8.226703105,40.47530299,0.444715633,0,24
ENST00000344876,ENSG00000189184,PCDH18,5906,0.200605721,0.977614945,0.95522989,6,3,0.011908619,3.455271243,5.209431832,6,24
ENST00000307720,ENSG00000171497,PPID,1823,0.0338089,0.967302723,0.934605445,6,3,3.63496111,20.50191482,0.877966773,6,24
ENST00000468451,ENSG00000079974,RABL2B,561,0.10788712,0.959102804,0.938654206,0,4,0.109981396,6.424744494,3.735557114,0,24
ENST00000564138,ENSG00000197943,PLCG2,8707,0.026597742,0.979489039,0.958978078,6,3,1.06134048,26.06037701,0.690703745,0,24
ENST00000502528,ENSG00000164253,WDR41,3268,0.037366304,0.975336541,0.950673082,6,3,0.474370439,18.55005985,0.970347273,0,24
ENST00000515321,ENSG00000164253,WDR41,585,0.063468384,0.855800353,0.711600705,6,3,0.19765456,10.92114113,1.648179415,0,24
ENST00000478464,ENSG00000175110,MRPS22,1065,0.124912281,0.826458207,0.73968731,0,4,0.322997428,5.549071529,4.325047871,0,24
ENST00000402686,ENSG00000130714,POMT1,3038,0.02849035,0.934653293,0.869306586,6,3,4.27591457,24.32919122,0.739851968,6,24
ENST00000519520,ENSG00000168802,CHTF8,856,0.050080089,0.963103535,0.926207069,6,3,0.357296569,13.84077368,1.300505335,6,24
ENST00000328945,ENSG00000184860,SDR42E1,11566,0.042831912,0.955665744,0.911331488,6,3,0.12427094,16.18296144,1.112280967,6,24
ENST00000470940,ENSG00000067066,SP100,487,0.149522287,0.89827571,0.847413565,0,4,0.126225061,4.635744913,5.177161481,0,24
ENST00000299563,ENSG00000166439,RNF169,7823,0.039130727,0.955490055,0.910980109,6,3,4.089464609,17.71362912,1.016166697,0,24
ENST00000569363,ENSG00000197912,SPG7,443,0.048847372,0.990079781,0.980159563,6,3,2.247088393,14.1900608,1.268493508,6,24
ENST00000567138,ENSG00000197912,SPG7,1361,0.044165935,0.957306032,0.914612064,6,3,0.270077617,15.69415836,1.146923561,0,24
ENST00000526047,ENSG00000166435,XRRA1,644,0.123914257,0.984843336,0.969686671,6,3,0.207251823,5.593764581,3.217868707,0,24
ENST00000569599,ENSG00000135698,MPHOSPH6,619,0.055767883,0.952219692,0.904439384,6,3,0.320286277,12.42914638,1.448208868,0,24
ENST00000473809,ENSG00000165629,ATP5C1,530,0.037131931,0.932332084,0.898498126,0,4,1.522200437,18.66714596,1.285681274,0,24
ENST00000366769,ENSG00000143776,CDC42BPA,10855,0.03753245,0.972489117,0.944978234,6,3,0.923934466,18.46794406,0.974661822,6,24
ENST00000421276,ENSG00000093167,LRRFIP2,2522,0.019197249,0.900205994,0.800411988,6,3,0.466265882,36.10658813,0.49852398,0,24
ENST00000514463,ENSG00000070476,ZXDC,4639,0.073359297,0.997693851,0.995387702,6,3,1.226207747,9.448661726,1.905031688,0,24
ENST00000402838,ENSG00000182150,ERCC6L2,546,0.082841723,0.973908534,0.947817068,6,3,0.442278256,8.367126528,2.151276181,6,24
ENST00000602925,ENSG00000137145,DENND4C,6831,0.040071612,0.863597552,0.795396329,0,4,5.623088779,17.29771142,1.387466782,0,24
ENST00000361024,ENSG00000137145,DENND4C,3463,0.024068391,0.999745956,0.999491913,6,3,5.251199202,28.79906594,0.625020271,0,24
ENST00000380424,ENSG00000137145,DENND4C,1547,0.145286426,0.974571753,0.961857629,0,4,0.173851761,4.770901181,5.030496145,0,24
ENST00000565368,ENSG00000005194,CIAPIN1,851,0.063468384,0.855800352,0.711600703,6,3,0.135872994,10.92114114,1.648179413,6,24
ENST00000288757,ENSG00000157895,C12orf43,4469,0.030792507,0.999996694,0.999993388,6,3,2.20928914,22.51025519,0.799635537,6,24
ENST00000537817,ENSG00000157895,C12orf43,1270,0.093672204,0.822133006,0.73319951,0,4,0.066197151,7.399710386,3.243370179,0,24
ENST00000372687,ENSG00000156671,SAMD8,6935,0.115302861,0.970341369,0.955512053,0,4,0.183753984,6.011534966,3.992324779,0,24
ENST00000527257,ENSG00000150433,TMEM218,4547,0.172705282,0.931842925,0.897764387,0,4,0.034855937,4.01346834,5.979865286,0,24
ENST00000528488,ENSG00000149179,C11orf49,1623,0.164379414,0.98061889,0.970928336,0,4,0.045511082,4.216751748,5.691584764,0,24
ENST00000395460,ENSG00000149179,C11orf49,1916,0.024157758,0.974256079,0.961384119,0,4,0.619686216,28.69252937,0.836454664,0,24
ENST00000534249,ENSG00000149179,C11orf49,626,0.111089184,0.976402373,0.952804746,6,3,0.190415159,6.239555981,2.88482066,6,24
ENST00000529980,ENSG00000149179,C11orf49,477,0.040206984,0.880717309,0.761434618,6,3,0.139710622,17.239472,1.044115504,0,24
ENST00000528618,ENSG00000179091,CYC1,831,0.096374466,0.890576963,0.781153926,6,3,0.541868626,7.192228498,2.502701354,6,24
ENST00000476481,ENSG00000119402,FBXW2,661,0.015542416,0.969545423,0.954318135,0,4,7.318532229,44.59713206,0.538151197,0,24
ENST00000378372,ENSG00000187522,HSPA14,1904,0.026993551,0.957469956,0.936204933,0,4,3.246892059,25.67825084,0.934643101,0,24
ENST00000522196,ENSG00000164944,KIAA1429,574,0.195545433,0.938660826,0.877321652,6,3,0.131152978,3.54468611,5.078023678,0,24
ENST00000421249,ENSG00000164944,KIAA1429,3924,0.053148425,0.823321421,0.734982131,0,4,1.608932387,13.0417258,1.840247246,0,24
ENST00000584515,ENSG00000169733,RFNG,994,0.020952204,0.987266911,0.974533822,6,3,0.252534858,33.08230459,0.544097523,6,24
ENST00000533084,ENSG00000160058,BSDC1,564,0.134198165,0.871003158,0.806504738,0,4,0.104892006,5.165101782,4.646568647,0,24
ENST00000527584,ENSG00000179950,PUF60,547,0.055419914,0.941007874,0.911511812,0,4,0.563532506,12.50718606,1.918896856,0,24
ENST00000260970,ENSG00000138398,PPIG,6368,0.033952096,0.880974648,0.761949297,6,3,2.56943824,20.41544578,0.881685376,0,24
ENST00000433207,ENSG00000138398,PPIG,1485,0.053932102,0.997010486,0.994020972,6,3,0.129167029,12.85221893,1.400536366,0,24
ENST00000262430,ENSG00000103150,MLYCD,13038,0.050196433,0.998707425,0.99741485,6,3,1.816775803,13.80869389,1.303526614,0,24
ENST00000373233,ENSG00000124177,CHD6,10818,0.055305418,0.977157596,0.965736394,0,4,8.362132809,12.53307912,1.914932457,0,24
ENST00000221265,ENSG00000006712,PAF1,2066,0.027013635,0.96834797,0.93669594,6,3,4.336479665,25.65916021,0.701503863,0,24
ENST00000373352,ENSG00000136856,SLC2A8,914,0.014436128,0.999999198,0.999998397,0,3,1.929118392,48.01475552,0.249923172,0,12
ENST00000415794,ENSG00000178631,ACTG1P1,1129,0.036820013,0.993515825,0.987031649,6,3,0.221880164,18.82528324,0.956160912,0,24
ENST00000581581,ENSG00000133195,SLC39A11,386,0.025366333,0.994060148,0.988120296,6,3,0.825300273,27.32547791,0.658725899,0,24
ENST00000583715,ENSG00000133195,SLC39A11,589,0.123416119,0.996836379,0.995254569,0,4,0.221175276,5.616342395,4.273243743,0,24
ENST00000579018,ENSG00000133195,SLC39A11,526,0.034465698,0.884508708,0.826763062,0,4,0.393340713,20.11121839,1.1933638,0,24
ENST00000575283,ENSG00000140750,ARHGAP17,2213,0.107711413,0.929815551,0.859631102,6,3,0.180659495,6.435225049,2.797104975,6,24
ENST00000263657,ENSG00000115946,PNO1,2286,0.045380816,0.996124323,0.992248646,6,3,3.801678938,15.27401321,1.178472203,6,24
ENST00000480583,ENSG00000177483,RBM44,5358,0.073967149,0.976962884,0.953925768,6,3,0.085989963,9.371013867,1.920816707,0,24
ENST00000375304,ENSG00000072506,HSD17B10,916,0.01893662,0.999999082,0.999998164,6,3,1.588789561,36.60353233,0.491755818,6,24
ENST00000490748,ENSG00000114473,IQCG,1804,0.077853146,0.889092251,0.833638377,0,4,0.429723993,8.903264842,2.695640355,0,24
ENST00000405159,ENSG00000133193,FAM104A,2865,0.231952255,0.94485653,0.889713061,6,3,0.080466014,2.988318351,6.023454628,6,24
ENST00000504990,ENSG00000163625,WDFY3,505,0.118229576,0.897461695,0.846192542,0,4,0.386701396,5.862722392,4.093661339,0,24
ENST00000432132,ENSG00000224546,EIF4BP3,1850,0.040015755,0.933711745,0.867423491,6,3,5.1462524,17.32185692,1.03914956,6,24
ENST00000465601,ENSG00000033100,CHPF2,782,0.041921644,0.941354634,0.882709269,6,3,1.248623092,16.53435115,1.088642659,0,24
ENST00000356764,ENSG00000077157,PPP1R12B,1687,0.036931263,0.979871232,0.959742463,6,3,0.725843441,18.76857513,0.959049895,0,24
ENST00000290913,ENSG00000159685,CHCHD6,1006,0.039972512,0.999792757,0.999585513,6,3,0.693284632,17.34059587,1.038026613,6,24
ENST00000258398,ENSG00000135912,TTLL4,4730,0.02508396,0.991405161,0.982810322,6,3,3.385163051,27.63308387,0.651393094,0,24
ENST00000514254,ENSG00000250091,DNAH10OS,5040,0.040046966,0.904558013,0.85683702,0,4,1.195419488,17.30835703,1.386613412,0,24
ENST00000551209,ENSG00000139436,GIT2,2127,0.041700902,0.88809544,0.77619088,6,3,2.261029401,16.62187492,1.082910327,6,24
ENST00000547815,ENSG00000139436,GIT2,2989,0.12309131,0.913213706,0.826427412,0,3,0.032550405,5.631162612,4.261997327,0,24
ENST00000266682,ENSG00000072041,SLC6A15,4879,0.048213688,0.887994121,0.831991182,0,4,5.001266188,14.37656408,1.669383579,0,24
ENST00000508474,ENSG00000109332,UBE2D3,4819,0.024568097,0.912425003,0.824850006,6,3,8.057214958,28.2133031,0.637996903,0,24
ENST00000263955,ENSG00000081320,STK17B,5287,0.02426368,0.992303324,0.984606649,6,3,4.29247517,28.56727296,0.630091645,0,24
ENST00000524189,ENSG00000197892,KIF13B,8745,0.036490005,0.92952423,0.894286345,0,4,4.643607997,18.99553558,1.263454768,0,24
ENST00000210313,ENSG00000095261,PSMD5,3443,0.0229245,0.983259254,0.966518507,6,3,13.44186883,30.23608738,0.59531512,6,24
ENST00000393565,ENSG00000113758,DBN1,2701,0.30145356,0.984051432,0.968102865,6,3,0.0205223,2.299349794,7.828300005,6,24
ENST00000425042,ENSG00000167861,HID1,3271,0.032336989,0.876792724,0.753585449,6,3,2.13320686,21.43511804,0.839743451,6,24
ENST00000367109,ENSG00000143479,DYRK3,2163,0.034894847,0.998991431,0.997982862,6,3,4.317007552,19.8638838,0.906167202,0,24
ENST00000471727,ENSG00000169621,APLF,1633,0.068933726,0.981852803,0.963705606,0,3,0.187570339,10.05526932,2.386808272,0,24
ENST00000264832,ENSG00000090339,ICAM1,3252,0.071224998,0.969192618,0.953788927,0,4,0.366656491,9.731796421,2.466142833,0,24
ENST00000342988,ENSG00000141646,SMAD4,8769,0.05086023,0.971083385,0.942166771,6,3,2.611007847,13.6284711,1.32076444,6,24
ENST00000586253,ENSG00000141646,SMAD4,784,0.045404801,0.996187956,0.992375912,6,3,0.239824492,15.26594482,1.179095052,0,24
ENST00000512457,ENSG00000155893,PXYLP1,569,0.062587146,0.938976593,0.908464889,0,4,0.199840226,11.0749127,2.167059971,0,24
ENST00000378242,ENSG00000152457,DCLRE1C,1933,0.021419384,0.964888009,0.929776019,6,3,1.593696403,32.36074239,0.556229514,0,24
ENST00000522819,ENSG00000164924,YWHAZ,875,0.06336955,0.993315203,0.986630406,6,3,0.284091696,10.93817422,1.645612845,0,24
ENST00000395951,ENSG00000164924,YWHAZ,964,0.044374181,0.995898104,0.991796208,6,3,2.014896951,15.62050657,1.152331387,0,24
ENST00000406979,ENSG00000144451,SPAG16,2352,0.078861669,0.94722224,0.894444479,6,3,0.05044462,8.789405375,2.047920108,6,24
ENST00000462228,ENSG00000163870,TPRA1,713,0.07104582,0.861550927,0.792326391,0,4,0.216219261,9.756340109,2.459938843,0,24
ENST00000418908,ENSG00000128641,MYO1B,572,0.036853859,0.967420858,0.951131286,0,4,6.530924233,18.80799437,1.276053125,0,24
ENST00000392316,ENSG00000128641,MYO1B,4764,0.057544709,0.845217989,0.767826984,0,4,1.236617926,12.04536776,1.992467185,0,24
