transcript_id,gene_id,gene_name,length,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
ENST00000303375,ENSG00000011028,MRC2,5988,0.015761824,0.910424936,0.865637404,0,4,15.08835967,43.97632993,0.545748134,0,24
ENST00000591762,ENSG00000176170,SPHK1,2502,0.163060908,0.99896485,0.997929701,0,3,0.055904241,4.250848278,5.645931925,0,24
ENST00000323374,ENSG00000176170,SPHK1,2138,0.121832225,0.942267532,0.884535064,6,3,0.120050681,5.689358319,3.163801433,0,24
ENST00000582721,ENSG00000087111,PIGS,594,0.079304243,0.917514189,0.876271283,0,4,0.275541826,8.740354249,2.745884127,0,24
ENST00000484476,ENSG00000157978,LDLRAP1,657,0.051721938,0.876186759,0.752373518,6,3,0.101340465,13.4014156,1.34314169,6,24
ENST00000439945,ENSG00000074582,BCS1L,1483,0.101220008,0.999964492,0.999928984,0,3,1.058919346,6.84792657,3.504710478,0,24
ENST00000488006,ENSG00000114978,MOB1A,482,0.075855332,0.979073962,0.958147924,6,3,0.284379284,9.13775161,1.969849999,6,24
ENST00000494600,ENSG00000114978,MOB1A,493,0.040347522,0.999999695,0.99999939,6,3,1.011527889,17.17942391,1.047765053,0,24
ENST00000377560,ENSG00000173064,HECTD4,15759,0.014414013,0.978896231,0.957792463,6,3,3.888610436,48.08842608,0.374310442,0,24
ENST00000547352,ENSG00000173064,HECTD4,1203,0.051721938,0.876186768,0.752373535,6,3,0.05534554,13.40141543,1.343141707,6,24
ENST00000550722,ENSG00000173064,HECTD4,15450,0.095637167,0.991880261,0.983760522,6,3,0.004749943,7.247675825,2.483554788,0,24
ENST00000592165,ENSG00000076650,GPATCH1,1584,0.073331104,0.956810061,0.935215092,0,4,0.147043894,9.452294312,2.539066094,0,24
ENST00000592262,ENSG00000076650,GPATCH1,1978,0.094382114,0.901254337,0.802508673,0,3,0.068867101,7.344052326,1.633975286,0,12
ENST00000495488,ENSG00000143801,PSEN2,627,0.01679581,0.92071459,0.84142918,6,3,2.568800226,41.26905433,0.436162163,6,24
ENST00000562381,ENSG00000132600,PRMT7,713,0.156253988,0.999916414,0.999832827,6,3,0.198787952,4.436028739,4.05768336,6,24
ENST00000562050,ENSG00000132600,PRMT7,1005,0.045919975,0.955522822,0.911045644,0,3,0.293413509,15.09467693,1.58996447,0,24
ENST00000568975,ENSG00000132600,PRMT7,2996,0.021366481,0.868740875,0.803111312,0,4,1.715677851,32.44086698,0.739807602,0,24
ENST00000567542,ENSG00000132600,PRMT7,3542,0.0598658,0.96698394,0.95047591,0,4,0.354121291,11.57834996,2.072834219,0,24
ENST00000568463,ENSG00000132600,PRMT7,1848,0.033222879,0.997862118,0.995724236,6,3,0.271270638,20.86354968,0.862748683,0,24
ENST00000493566,ENSG00000163960,UBXN7,921,0.037091791,0.910950265,0.866425398,0,4,0.291667623,18.68734738,1.284291425,0,24
ENST00000634251,ENSG00000259316,CTD-2116N17.1,1973,0.032420828,0.992971699,0.985943397,6,3,0.035757592,21.37968782,0.841920619,0,24
ENST00000368877,ENSG00000123505,AMD1,1605,0.083893111,0.904835493,0.809670985,6,3,0.565446455,8.26226582,2.178579144,6,24
ENST00000368882,ENSG00000123505,AMD1,3059,0.044909898,0.999284437,0.998568873,6,3,8.441028011,15.43417391,1.166243176,6,24
ENST00000469243,ENSG00000158163,DZIP1L,2107,0.150035537,0.926232664,0.852465328,0,3,0.055613824,4.619886691,2.597466302,0,12
ENST00000487844,ENSG00000109103,UNC119,337,0.04011624,0.901165914,0.802331829,6,3,5.090610675,17.2784682,1.041759014,6,24
ENST00000492171,ENSG00000154174,TOMM70A,655,0.034575975,0.958183542,0.937275313,0,4,0.914552271,20.04707571,1.19718209,0,24
ENST00000318037,ENSG00000163961,RNF168,5347,0.041243314,0.932238351,0.864476702,6,3,2.538090477,16.80629216,1.071027436,6,24
ENST00000547703,ENSG00000092841,MYL6,675,0.019753804,0.956167774,0.93425166,0,4,0.850089565,35.08930158,0.683969156,0,24
ENST00000477826,ENSG00000204348,DXO,2093,0.120110238,0.880760675,0.821141012,0,4,0.042333105,5.770925024,4.158778688,0,24
ENST00000337523,ENSG00000204348,DXO,1628,0.033046769,0.999654239,0.999308478,6,3,0.39462536,20.97473357,0.858175382,0,24
ENST00000375349,ENSG00000204348,DXO,1667,0.113340479,0.976453019,0.952906039,6,3,0.090818074,6.115618954,2.943283441,6,24
ENST00000474587,ENSG00000204348,DXO,1115,0.060453319,0.914169407,0.828338814,6,3,0.479323519,11.46582509,1.569882661,0,24
ENST00000565412,ENSG00000166747,AP1G1,619,0.109569232,0.882209891,0.764419781,0,3,0.071153089,6.326111533,1.896899847,0,12
ENST00000569748,ENSG00000166747,AP1G1,4554,0.159688813,0.960313684,0.920627368,6,3,0.035000516,4.340612003,4.146880668,6,24
ENST00000559280,ENSG00000166803,KIAA0101,748,0.076330135,0.900531406,0.801062811,6,3,0.207918054,9.080911232,1.982179931,6,24
ENST00000520927,ENSG00000153317,ASAP1,742,0.041571466,0.999884479,0.999768957,6,3,0.288468592,16.67362834,1.079549072,6,24
ENST00000377996,ENSG00000137103,TMEM8B,2473,0.053321424,0.951600155,0.90320031,6,3,0.390378311,12.99941244,1.384677967,6,24
ENST00000377991,ENSG00000137103,TMEM8B,3441,0.262321358,0.95070594,0.901411879,6,3,0.025455263,2.64235892,6.812095006,6,24
ENST00000490199,ENSG00000137103,TMEM8B,936,0.097806947,0.96014312,0.920286239,6,3,0.163054499,7.086891069,2.539900758,6,24
ENST00000196482,ENSG00000083812,ZNF324,3000,0.102093714,0.966020479,0.932040957,6,3,0.10149078,6.789322809,2.651221706,0,24
ENST00000324941,ENSG00000176428,VPS37D,1624,0.064318912,0.864807903,0.729615806,6,3,0.431109281,10.7767242,1.670266369,0,24
ENST00000332629,ENSG00000185798,WDR53,1679,0.103014497,0.988913724,0.977827449,6,3,0.245101112,6.728637231,2.675133074,6,24
ENST00000634722,ENSG00000169118,CSNK1G1,601,0.050819361,0.844095313,0.766142969,0,4,0.11802945,13.63943118,1.759604172,0,24
ENST00000466132,ENSG00000204344,STK19,1889,0.065890001,0.827046732,0.740570098,0,4,0.181317429,10.51976285,2.28142025,0,24
ENST00000473983,ENSG00000204344,STK19,1894,0.377815863,0.896794265,0.793588531,0,3,0.017136151,1.834616406,6.540876863,0,12
ENST00000594259,ENSG00000104835,SARS2,690,0.049460504,0.880006298,0.820009447,0,4,0.300680851,14.01415509,1.712554188,0,24
ENST00000594171,ENSG00000104835,SARS2,1631,0.258890451,0.880569456,0.761138911,0,3,0.043162041,2.677376389,4.481999635,0,12
ENST00000598343,ENSG00000104835,SARS2,541,0.057543978,0.824402627,0.73660394,0,4,0.866669541,12.04552082,1.992441868,0,24
ENST00000472085,ENSG00000137133,HINT2,569,0.01881581,0.969307185,0.953960777,0,4,2.163441645,36.83855208,0.651491404,0,24
ENST00000523280,ENSG00000147509,RGS20,1434,0.080303029,0.953847138,0.930770708,0,4,0.263635463,8.631644239,2.780466773,0,24
ENST00000523414,ENSG00000147509,RGS20,668,0.124770625,0.867415549,0.734831098,0,3,0.319833139,5.555371546,2.160071545,0,12
ENST00000276500,ENSG00000147509,RGS20,1664,0.039184158,0.945580325,0.891160649,6,3,1.326740438,17.68947484,1.017554233,0,24
ENST00000622957,ENSG00000165434,PGM2L1,663,0.051721938,0.876186758,0.752373516,6,3,0.100423356,13.40141558,1.343141692,6,24
ENST00000568445,ENSG00000166451,CENPN,591,0.03506717,0.909159687,0.818319373,6,3,0.25044796,19.7662709,0.910642179,6,24
ENST00000578875,ENSG00000154845,PPP4R1,580,0.053230732,0.955088155,0.910176309,6,3,1.298039089,13.02156027,1.382322827,6,24
ENST00000580182,ENSG00000154845,PPP4R1,582,0.060865051,0.958893133,0.917786265,6,3,1.28884191,11.38826258,1.580574725,6,24
ENST00000272369,ENSG00000143995,MEIS1,4291,0.046031384,0.973109322,0.946218644,6,3,0.080828488,15.05814355,1.195366477,6,24
ENST00000398506,ENSG00000143995,MEIS1,3530,0.136568448,0.959492378,0.918984756,0,3,0.022235134,5.075456235,4.728638941,0,24
ENST00000498705,ENSG00000143995,MEIS1,532,0.051806967,0.983610037,0.967220075,0,3,0.09292754,13.37942012,0.896899858,0,12
ENST00000426755,ENSG00000163964,PIGX,744,0.031148425,0.919020089,0.838040178,6,3,0.463608792,22.25304107,0.808878209,6,24
ENST00000544856,ENSG00000173838,10-Mar,3338,0.013865759,0.933115329,0.899672993,0,4,0.126983484,49.98984652,0.480097493,0,24
ENST00000395176,ENSG00000176410,DNAJC30,2485,0.034030776,0.900503174,0.801006348,6,3,2.039701016,20.36824463,0.883728585,0,24
ENST00000260803,ENSG00000138231,DBR1,2666,0.142113347,0.998444151,0.996888302,6,3,0.217947081,4.877424932,3.690471971,0,24
ENST00000460271,ENSG00000138231,DBR1,572,0.051806967,0.983610034,0.967220069,0,3,0.08642911,13.37942015,0.896899855,0,12
ENST00000599598,ENSG00000269190,FBXO17,510,0.019841791,0.968456161,0.936912322,6,3,2.759014116,34.93370084,0.515261755,6,24
ENST00000548548,ENSG00000196465,MYL6B,887,0.052461403,0.931547699,0.897321548,0,4,0.074730479,13.21251691,1.81645936,0,24
ENST00000463307,ENSG00000071462,WBSCR22,1815,0.086746007,0.852099032,0.704198064,6,3,2.535414103,7.990537039,2.25266461,0,24
ENST00000466489,ENSG00000160783,PMF1,933,0.085606299,0.91434482,0.82868964,0,3,0.049524112,8.096917936,1.482045402,0,12
ENST00000606952,ENSG00000160783,PMF1,1275,0.026663824,0.824483986,0.736725978,0,4,0.718788718,25.99579077,0.923226387,0,24
ENST00000292853,ENSG00000161243,FBXO27,2330,0.030348353,0.852567047,0.705134093,6,3,0.926204904,22.83969705,0.788101522,0,24
ENST00000594770,ENSG00000161243,FBXO27,771,0.079948887,0.855189087,0.782783631,0,4,0.094719234,8.669879091,2.768204694,0,24
ENST00000591910,ENSG00000266967,AARSD1,726,0.05742646,0.925666129,0.851332257,0,3,0.262983723,12.07017088,1.988372844,0,24
ENST00000441280,ENSG00000266967,AARSD1,983,0.13270707,0.917755943,0.835511886,6,3,0.166280693,5.223136792,3.446204976,6,24
ENST00000587023,ENSG00000266967,AARSD1,539,0.032420828,0.992971699,0.985943398,6,3,0.130890037,21.37968789,0.841920616,6,24
ENST00000483535,ENSG00000266967,AARSD1,418,0.032420827,0.992971699,0.985943397,6,3,0.168779259,21.37968818,0.841920605,0,24
ENST00000491665,ENSG00000266967,AARSD1,762,0.200036678,0.991716138,0.983432275,6,3,0.099574612,3.465100442,5.194654614,6,24
ENST00000358536,ENSG00000164050,PLXNB1,7308,0.055718103,0.871394022,0.742788045,0,3,0.983578041,12.44025099,1.929221526,0,24
ENST00000258963,ENSG00000136451,VEZF1,3948,0.020002183,0.920842185,0.841684371,6,3,22.5949926,34.65357614,0.519426911,6,24
ENST00000583932,ENSG00000136451,VEZF1,825,0.057310956,0.912173226,0.824346451,6,3,1.101951911,12.09449701,1.488280164,6,24
ENST00000306502,ENSG00000170100,ZNF778,2386,0.11157317,0.912732844,0.825465688,0,3,0.037908224,6.2124898,3.863185417,0,24
ENST00000330452,ENSG00000163932,PRKCD,2680,0.080512601,0.890398727,0.780797454,0,3,2.019927342,8.609176325,1.393861567,0,12
ENST00000477794,ENSG00000163932,PRKCD,404,0.070244673,0.992215129,0.984430258,6,3,0.17252687,9.867611983,1.824149554,6,24
ENST00000393614,ENSG00000168710,AHCYL1,4313,0.032420828,0.992971706,0.985943412,6,3,0.016357461,21.37968785,0.841920618,6,24
ENST00000323460,ENSG00000119231,SENP5,6308,0.034522938,0.988735502,0.977471005,6,3,4.080625054,20.07787368,0.896509276,6,24
ENST00000566488,ENSG00000166454,ATMIN,5343,0.067279326,0.950721731,0.901443463,6,3,7.636409452,10.30252854,1.74714391,6,24
ENST00000573746,ENSG00000141564,RPTOR,688,0.02082431,0.852649674,0.778974511,0,4,0.194357259,33.28548174,0.72103508,0,24
ENST00000589876,ENSG00000125746,EML2,2364,0.084348026,0.82042715,0.730640724,0,4,0.184271825,8.217704788,2.920523506,0,24
ENST00000586770,ENSG00000125746,EML2,952,0.092980699,0.996941098,0.993882196,6,3,0.073487496,7.454742645,2.414570275,0,24
ENST00000569666,ENSG00000103121,CMC2,545,0.150593372,0.994617771,0.989235543,6,3,0.135790209,4.602773484,3.910685604,6,24
ENST00000565108,ENSG00000103121,CMC2,399,0.013914221,0.891530417,0.783060834,6,3,1.57993871,49.81573794,0.361331594,0,24
ENST00000470878,ENSG00000106089,STX1A,827,0.390899308,0.994135535,0.988271069,0,3,0.055137048,1.773211585,6.76738191,0,12
ENST00000395155,ENSG00000106089,STX1A,783,0.107677035,0.924220262,0.886330393,0,4,0.332287602,6.437279618,3.728282974,0,24
ENST00000480126,ENSG00000106089,STX1A,724,0.043026218,0.928581988,0.857163975,6,3,0.377616799,16.10987942,1.117326799,0,24
ENST00000449609,ENSG00000181458,TMEM45A,874,0.059676173,0.994802336,0.989604672,6,3,0.562069891,11.61514125,1.549701344,6,24
ENST00000455953,ENSG00000114503,NCBP2,548,0.047396916,0.995134202,0.990268404,6,3,1.028027548,14.62430984,1.230827314,6,24
ENST00000321256,ENSG00000114503,NCBP2,2169,0.083456859,0.947969021,0.895938041,6,3,2.741129158,8.305454906,2.167250344,6,24
ENST00000306688,ENSG00000169683,LRRC45,2701,0.022056423,0.948027754,0.896055507,6,3,7.32973962,31.42609176,0.572772464,6,24
ENST00000584880,ENSG00000087191,PSMC5,597,0.02082431,0.852649672,0.778974508,0,4,0.223982905,33.28548172,0.721035081,0,24
ENST00000578570,ENSG00000087191,PSMC5,1680,0.039592114,0.99482851,0.989657021,6,3,4.996032482,17.50720301,1.028148242,6,24
ENST00000579147,ENSG00000087191,PSMC5,2586,0.051819915,0.92238285,0.844765701,0,3,0.222858255,13.37607716,0.897124012,0,12
ENST00000585123,ENSG00000087191,PSMC5,899,0.051199547,0.978425708,0.956851417,0,3,1.353035885,13.53815056,1.772767994,0,24
ENST00000579708,ENSG00000087191,PSMC5,558,0.036619848,0.996697121,0.993394241,0,3,0.274015768,18.92818291,0.633975277,0,12
ENST00000503279,ENSG00000198677,TTC37,583,0.056548903,0.990154734,0.980309468,6,3,0.124570023,12.25748227,1.468490804,6,24
ENST00000238138,ENSG00000119227,PIGZ,868,0.09780623,0.960156864,0.920313728,6,3,0.087913043,7.086943035,2.539882134,6,24
ENST00000388913,ENSG00000180921,FAM83H,5654,0.050266419,0.999400272,0.998800543,6,3,8.731369207,13.78946821,1.305344029,0,24
ENST00000483451,ENSG00000114209,PDCD10,1119,0.054835608,0.996564023,0.993128045,6,3,0.314746397,12.64045769,1.42399907,6,24
ENST00000497056,ENSG00000114209,PDCD10,1276,0.030226225,0.864425198,0.728850395,6,3,3.749018987,22.93197956,0.784930056,6,24
ENST00000569885,ENSG00000140905,GCSH,645,0.019123282,0.871805932,0.743611864,6,3,0.53832311,36.24624634,0.496603147,6,24
ENST00000581979,ENSG00000136450,SRSF1,1720,0.096015632,0.915702828,0.831405657,6,3,5.176761212,7.219107621,2.49338297,6,24
ENST00000510584,ENSG00000128050,PAICS,557,0.09780623,0.960156864,0.920313728,6,3,0.13699914,7.086943008,2.539882144,6,24
ENST00000578794,ENSG00000266086,RP11-159D12.5,711,0.033805672,0.982177635,0.96435527,6,3,0.407120329,20.50387256,0.877882944,6,24
ENST00000534805,ENSG00000143379,SETDB1,2043,0.068490549,0.944291955,0.916437933,0,4,1.377576058,10.12033321,2.37146342,0,24
ENST00000543071,ENSG00000111186,WNT5B,1304,0.057908027,0.989792584,0.979585168,6,3,0.267614881,11.96979453,1.503785212,6,24
ENST00000583901,ENSG00000108592,FTSJ3,867,0.045699131,0.998315761,0.996631523,6,3,0.165361224,15.16762292,1.186738363,6,24
ENST00000584193,ENSG00000108592,FTSJ3,548,0.051806967,0.983610034,0.967220067,0,3,0.090214327,13.37942023,0.89689985,0,12
ENST00000339235,ENSG00000171823,FBXL14,2111,0.050242067,0.927422306,0.854844611,6,3,2.185532279,13.79615178,1.304711654,0,24
ENST00000369724,ENSG00000013392,RWDD2A,3744,0.069445988,0.999714279,0.999428558,6,3,0.303179133,9.98109757,1.803408881,6,24
ENST00000611732,ENSG00000118707,TGIF2,3344,0.084885602,0.996076736,0.992153471,0,3,1.106627952,8.16566252,2.939136897,0,24
ENST00000300784,ENSG00000167363,FN3K,1434,0.054529069,0.999992773,0.999985547,6,3,4.870540926,12.71151687,1.416038713,0,24
ENST00000573841,ENSG00000167363,FN3K,513,0.054378409,0.989359287,0.978718574,6,3,0.27228726,12.74673532,1.412126285,6,24
ENST00000572813,ENSG00000167363,FN3K,592,0.05181754,0.858823201,0.717646402,0,3,0.275755054,13.37669021,0.897082896,0,12
ENST00000360032,ENSG00000197587,DMBX1,2880,0.206721164,0.968091434,0.936182869,6,3,0.021714233,3.353053775,5.368240776,6,24
ENST00000504757,ENSG00000174780,SRP72,745,0.042918375,0.999724102,0.999448205,6,3,1.43070232,16.15035951,1.114526273,6,24
ENST00000519948,ENSG00000253719,ATXN7L3B,7604,0.024296648,0.970660689,0.955991033,0,4,15.10205181,28.5285112,0.841263669,0,24
ENST00000370904,ENSG00000147255,IGSF1,5413,0.040628309,0.866237549,0.799356323,0,4,0.222430017,17.06069481,1.406742238,0,24
ENST00000344795,ENSG00000101084,C20orf24,1114,0.044778481,0.895427114,0.843140671,0,4,37.71806235,15.47947048,1.550440633,0,24
ENST00000598820,ENSG00000142546,NOSIP,2615,0.017945464,0.965608311,0.931216622,6,3,1.460761058,38.62520245,0.466016975,0,24
ENST00000369541,ENSG00000116752,BCAS2,1299,0.048958977,0.986632444,0.973264889,6,3,6.774356715,14.15771368,1.271391724,6,24
ENST00000550797,ENSG00000167550,RHEBL1,1261,0.085606299,0.914589427,0.829178854,0,3,0.073295084,8.096917973,1.482045396,0,12
ENST00000367139,ENSG00000117280,RAB29,3272,0.017378883,0.993653557,0.987307113,6,3,10.81131873,39.88444852,0.45130372,6,24
ENST00000235932,ENSG00000117280,RAB29,1723,0.035689583,0.880005062,0.760010124,6,3,0.19747982,19.42155439,0.926805324,6,24
ENST00000414729,ENSG00000117280,RAB29,1157,0.035701094,0.99924809,0.99849618,6,3,1.297289105,19.41529237,0.927104246,0,24
ENST00000253193,ENSG00000130881,LRP3,3807,0.02171622,0.970331938,0.955497906,0,4,15.80854265,31.91840791,0.751917203,0,24
ENST00000590275,ENSG00000130881,LRP3,1078,0.01908262,0.985418756,0.970837513,6,3,0.458860097,36.32348034,0.495547228,6,24
ENST00000471255,ENSG00000157600,TMEM164,418,0.034232887,0.962016182,0.924032364,6,3,0.523464786,20.24799062,0.888977101,0,24
ENST00000288381,ENSG00000157600,TMEM164,5452,0.046043717,0.898021607,0.796043213,6,3,0.413603586,15.05411015,1.195686748,6,24
ENST00000368954,ENSG00000143418,CERS2,2505,0.032635171,0.822133879,0.733200818,0,4,41.60176086,21.23926885,1.1299824,0,24
ENST00000482825,ENSG00000143418,CERS2,1618,0.021426928,0.984917329,0.969834658,6,3,0.799752,32.34934903,0.556425416,6,24
ENST00000466596,ENSG00000125430,HS3ST3B1,2808,0.099677444,0.996596367,0.993192735,0,3,0.53314963,6.95390203,1.725649851,0,12
ENST00000360954,ENSG00000125430,HS3ST3B1,5367,0.075944933,0.867008451,0.800512677,0,4,0.118868855,9.126970714,2.629569082,0,24
ENST00000447878,ENSG00000110921,MVK,1644,0.064901664,0.954567575,0.909135151,0,3,1.099852953,10.67996,2.247199427,0,24
ENST00000540353,ENSG00000110921,MVK,4109,0.077967585,0.896391759,0.844587639,0,4,0.028847134,8.890196853,2.699602764,0,24
ENST00000535044,ENSG00000110921,MVK,548,0.027844034,0.937514411,0.875028823,0,3,0.189313261,24.8939207,0.482045402,0,12
ENST00000507019,ENSG00000163319,MRPS18C,666,0.032410699,0.99301218,0.986024361,6,3,0.211867489,21.38636929,0.841657588,0,24
ENST00000478406,ENSG00000163050,ADCK3,3612,0.033805672,0.982177635,0.96435527,6,3,0.080139134,20.50387238,0.877882952,0,24
ENST00000366779,ENSG00000163050,ADCK3,5523,0.158124214,0.99868406,0.99736812,6,3,0.078934237,4.383561282,4.106250339,6,24
ENST00000630695,ENSG00000077721,UBE2A,1771,0.159337317,0.897682898,0.795365797,6,3,1.259966596,4.350187351,4.137752825,6,24
ENST00000628734,ENSG00000077721,UBE2A,600,0.040067553,0.946034681,0.892069362,6,3,0.613593368,17.29946366,1.040494685,6,24
ENST00000374355,ENSG00000082458,DLG3,5074,0.04190975,0.95610155,0.934152324,0,4,1.021233037,16.53904367,1.451111713,0,24
ENST00000531355,ENSG00000079277,MKNK1,1121,0.023101985,0.976881601,0.965322402,0,4,0.194547117,30.00379275,0.799898873,0,24
ENST00000381657,ENSG00000182378,PLCXD1,5507,0.136860334,0.997497658,0.994995317,6,3,0.291403099,5.064631675,3.554059042,6,24
ENST00000478883,ENSG00000164896,FASTK,706,0.034778142,0.9915172,0.987275799,0,4,0.197044739,19.93054075,1.204182079,0,24
ENST00000540185,ENSG00000164896,FASTK,1609,0.015768164,0.996337671,0.992675342,0,3,0.397118829,43.95864892,0.545967644,0,24
ENST00000489884,ENSG00000164896,FASTK,1751,0.021802163,0.999971995,0.999943991,6,3,2.805883253,31.79258711,0.566169715,0,24
ENST00000537545,ENSG00000006831,ADIPOR2,484,0.036657788,0.993321928,0.986643855,6,3,4.51521582,18.90859267,0.95194816,6,24
ENST00000326153,ENSG00000178605,GTPBP6,1907,0.023305682,0.878475464,0.756950928,6,3,19.9728984,29.74155357,0.605213845,0,24
ENST00000536760,ENSG00000139428,MMAB,650,0.054366233,0.989323213,0.978646425,6,3,0.429864185,12.74958998,1.411810108,6,24
ENST00000530624,ENSG00000164733,CTSB,430,0.045280635,0.99997503,0.99995006,6,3,1.986341009,15.3078062,1.175870648,6,24
ENST00000532370,ENSG00000164733,CTSB,693,0.032420828,0.9929717,0.985943399,6,3,0.101803362,21.3796881,0.841920608,6,24
ENST00000480155,ENSG00000108061,SHOC2,650,0.036974844,0.890443656,0.780887312,6,3,1.257296015,18.74645291,0.960181646,6,24
ENST00000630065,ENSG00000162430,SEPN1,2994,0.22216469,0.952370919,0.904741838,6,3,0.367376846,3.119970064,5.769286125,6,24
ENST00000272217,ENSG00000143862,ARL8A,1793,0.035760145,0.984694846,0.969389692,6,3,7.119744407,19.38323168,0.928637716,0,24
ENST00000486225,ENSG00000143862,ARL8A,431,0.032410699,0.99301218,0.98602436,6,3,0.327386886,21.38636935,0.841657586,0,24
ENST00000614750,ENSG00000143862,ARL8A,1727,0.043706319,0.94501925,0.8900385,6,3,2.147433658,15.85919843,1.134988006,6,24
ENST00000295750,ENSG00000115657,ABCB6,2238,0.058103939,0.998100375,0.996200749,6,3,1.348590934,11.9294352,1.508872776,6,24
ENST00000417678,ENSG00000115657,ABCB6,793,0.040531199,0.999508826,0.999017651,0,3,0.271181753,17.1015711,1.403379833,0,24
ENST00000495172,ENSG00000136895,GARNL3,737,0.077690664,0.999600533,0.999201066,6,3,0.19223163,8.921885154,2.017510839,6,24
ENST00000374298,ENSG00000127423,AUNIP,2116,0.027506688,0.974765177,0.949530354,6,3,0.629891009,25.19922323,0.714307732,0,24
ENST00000371940,ENSG00000142961,MOB3C,5725,0.08162575,0.976846679,0.965270019,0,4,0.208591289,8.491771047,2.826265554,0,24
ENST00000319928,ENSG00000142961,MOB3C,2822,0.030416061,0.929827089,0.859654178,6,3,0.760182756,22.78885441,0.789859801,0,24
ENST00000471860,ENSG00000154640,BTG3,718,0.032420828,0.9929717,0.9859434,6,3,0.098258677,21.37968788,0.841920617,6,24
